Timestamp,Gesture,Control,Name,Score,Hand_position_x,Hand_position_y,Hand_position_z,Hand_pitch,Hand_yaw,Hand_roll,Hand_sphere_x,Hand_sphere_y,Hand_sphere_z,Hand_sphere_r,finger0_direction_x,finger0_direction_y,finger0_direction_z,finger0_tip_x,finger0_tip_y,finger0_tip_z,finger1_direction_x,finger1_direction_y,finger1_direction_z,finger1_tip_x,finger1_tip_y,finger1_tip_z,finger2_direction_x,finger2_direction_y,finger2_direction_z,finger2_tip_x,finger2_tip_y,finger2_tip_z,finger3_direction_x,finger3_direction_y,finger3_direction_z,finger3_tip_x,finger3_tip_y,finger3_tip_z,finger4_direction_x,finger4_direction_y,finger4_direction_z,finger4_tip_x,finger4_tip_y,finger4_tip_z
3/4/2014 12:46:32,1R,Yes,4,,48.1134,192.914,11.9119,1.02045188790537,-1.01311934440587,-0.660808948747448,155.131,348.005,4.5777,199.712,-0.361558,0.522892,-0.77192,10.2132,235.02,-81.8164,-0.289146,0.682803,-0.670951,-13.5387,266.185,-69.2805,-0.29492,0.810051,-0.506793,-28.9067,282.242,-43.316,-0.608025,0.47113,0.639017,-22.4316,214.448,94.4345,,,,,,
3/4/2014 12:47:11,9R,Yes,4,,67.8292,247.425,-2.67657,1.06487071968124,-1.17527587884463,-0.502017107106506,47.9991,250.642,-2.31439,76.15,-0.63042,0.542501,0.555215,-31.1596,284.255,41.4653,,,,,,,,,,,,,,,,,,,,,,,,
3/4/2014 12:48:13,9R,Yes,4,,28.8704,214.502,18.6017,0.926910029467708,-0.909441966084862,-0.718540038456933,12.9056,232.966,43.7988,93.1882,-0.0737621,0.570452,0.818012,-49.9435,309.092,36.0313,,,,,,,,,,,,,,,,,,,,,,,,
3/4/2014 12:48:50,4R,Yes,4,,13.5268,250.686,1.82828,0.084453076891207,-0.441599649007884,-0.051129415349804,-0.874615,254.733,-27.4776,72.2281,-0.143197,-0.0183349,-0.989524,-25.5748,268.054,-104.896,-0.0851122,-0.328765,-0.940569,6.87226,191.674,-81.1877,-0.468533,0.517348,-0.71612,-78.0673,288.41,-63.6964,,,,,,,,,,,,
3/4/2014 12:49:34,7R,Yes,4,,39.2408,162.279,34.6859,0.86795137041344,-1.03999041842835,-0.527594326560126,25.8857,180.436,42.2348,78.7061,-0.984692,0.015254,-0.173632,-79.4838,222.86,10.6232,,,,,,,,,,,,,,,,,,,,,,,,
3/4/2014 12:50:07,4R,Yes,4,,18.9577,272.649,24.8619,0.250658792614054,-0.687915273986113,0.304910604893863,12.5355,272.227,-19.4422,61.9013,-0.143995,0.0564707,-0.987966,-1.85787,306.363,-82.5988,-0.334786,-0.0375314,-0.941546,-47.1449,288.204,-59.7464,-0.088052,-0.70636,-0.702355,48.8365,230.488,-43.3589,-0.999519,0.0148494,0.0272366,-56.6088,231.687,43.902,,,,,,
3/4/2014 12:50:16,7R,Yes,4,,48.0557,193.004,34.4486,0.628324524269859,-0.742775754319021,2.631562712973,49.9116,240.831,40.3442,85.6182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/4/2014 12:51:13,6R,Yes,4,,40.0412,211.969,35.6404,2.50605627302383,-1.64930841521,-0.010955646927634,13.0418,259.42,16.2625,93.6318,-0.957294,-0.13378,-0.256301,-99.9831,216.621,-3.78186,-0.77537,0.408646,0.481466,-31.5573,277.244,83.6131,,,,,,,,,,,,,,,,,,
3/4/2014 12:51:26,2R,Yes,4,,31.8774,196.164,29.207,0.443330297644886,-0.264830735756918,-0.037994240460514,22.0611,227.769,-9.93221,57.7436,0.0324595,0.36565,-0.930186,25.8969,269.78,-62.5589,,,,,,,,,,,,,,,,,,,,,,,,
3/4/2014 12:52:15,6R,Yes,4,,91.9145,213.556,32.4977,1.29611659405985,-1.53722994445389,2.99335642124554,63.9068,215.982,37.4461,84.0025,-0.917568,0.171944,0.358476,17.7648,277.829,72.7301,,,,,,,,,,,,,,,,,,,,,,,,
3/4/2014 12:52:25,2R,Yes,4,,30.1035,209.422,35.1473,0.60785884178018,-0.336054185031445,-0.311524185262486,24.2368,241.448,7.14327,58.677,0.0228804,0.329503,-0.943877,25.1601,274.764,-49.4736,-0.195618,0.586667,-0.785847,-26.7918,274.575,-30.8603,,,,,,,,,,,,,,,,,,
3/4/2014 12:53:03,8R,Yes,4,,25.1461,250.199,61.3931,0.452756114797535,-0.886626249100038,-2.92733282492293,7.12353,285.391,55.0402,81.2921,-0.0642782,-0.2863,-0.955982,16.3488,273.623,-29.4508,-0.270082,0.344954,-0.898923,-59.0619,289.687,-26.4285,-0.672721,-0.257846,0.693514,-76.9644,217.962,75.8843,,,,,,,,,,,,
3/4/2014 12:53:12,3R,Yes,4,,19.9144,226.851,43.1682,0.900233497320218,-0.710719960719662,-0.215247863426741,15.13,264.308,23.0202,67.0697,0.0717823,0.122824,-0.989829,31.4295,306.246,-36.7939,-0.109654,0.795322,-0.596187,-16.0008,316.819,-9.09432,-0.80068,0.417455,-0.4297,-72.2803,248.371,39.5524,,,,,,,,,,,,
3/4/2014 12:53:39,8R,Yes,4,,7.44042,288.541,61.0398,0.635802500567813,-0.949152978408014,0.148312713238872,-16.613,301.158,39.4892,69.378,-0.362907,0.504567,-0.783397,-75.1573,339.532,-17.6942,0.135721,0.841758,-0.522517,12.176,294.161,-16.8247,-0.729758,-0.35439,0.584689,-92.9038,266.911,74.8123,,,,,,,,,,,,
3/4/2014 12:54:13,3R,Yes,4,,11.0896,255.052,4.16833,0.707900580960882,-0.717888038848342,-0.030213840605031,-2.72569,280.148,-19.7612,65.3106,0.0913251,0.357738,-0.929346,17.0174,327.943,-81.2802,-0.240859,0.76191,-0.601233,-39.0392,329.981,-58.6868,-0.497551,0.363283,0.787698,-81.6489,260.306,-0.589672,,,,,,,,,,,,
